sequence,rf_fitness,oracle_prediction,timestep,difference,absolute_error
"[2, 0, 1, 0, 0, 3, 3, 1]",0.39816103160381316,0.40034246,8,-0.0021814328432083196,0.0021814328432083196
"[2, 0, 1, 0, 0, 3, 3, 1]",0.39816103160381316,0.40034246,8,-0.0021814328432083196,0.0021814328432083196
"[2, 0, 1, 0, 0, 3, 3, 1]",0.39816103160381316,0.40034246,8,-0.0021814328432083196,0.0021814328432083196
"[2, 0, 1, 0, 0, 3, 3, 1]",0.39816103160381316,0.40034246,8,-0.0021814328432083196,0.0021814328432083196
"[2, 0, 1, 0, 0, 3, 3, 1]",0.39816103160381316,0.40034246,8,-0.0021814328432083196,0.0021814328432083196
[2 0 1 0 0 3 2 1],0,0.39573154,9,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 3, 0, 3, 2, 1]",0.42457517981529236,0.42097783,9,0.003597348928451538,0.003597348928451538
"[2, 0, 1, 3, 0, 3, 2, 1]",0.42457517981529236,0.42097783,9,0.003597348928451538,0.003597348928451538
"[2, 0, 1, 3, 0, 3, 3, 1]",0.4246673983335495,0.54020554,9,-0.11553813993930817,0.11553813993930817
"[2, 0, 1, 3, 0, 3, 3, 0]",0.42653890311717985,0.54020554,9,-0.11366663515567782,0.11366663515567782
"[2, 0, 1, 3, 0, 3, 3, 0]",0.42653890311717985,0.54020554,9,-0.11366663515567782,0.11366663515567782
[2 0 1 0 0 3 2 1],0,0.39573154,9,-0.39573153853416443,0.39573153853416443
"[3, 0, 1, 0, 0, 3, 2, 1]",0.461067171394825,0.5067961,9,-0.045728950202465035,0.045728950202465035
"[3, 0, 1, 0, 3, 3, 2, 1]",0.46125338941812516,0.5159756,9,-0.05472220510244369,0.05472220510244369
"[3, 0, 1, 0, 3, 3, 2, 0]",0.4625850149989128,0.5159756,9,-0.053390579521656045,0.053390579521656045
"[3, 0, 1, 0, 3, 1, 2, 0]",0.4627754372358322,0.56277233,9,-0.09999689638614656,0.09999689638614656
"[3, 0, 1, 0, 3, 1, 2, 0]",0.4627754372358322,0.56277233,9,-0.09999689638614656,0.09999689638614656
[2 0 1 0 0 3 2 1],0,0.39573154,9,-0.39573153853416443,0.39573153853416443
"[0, 0, 1, 0, 0, 3, 2, 1]",0.46117013692855835,0.46117014,9,0.0,0.0
"[1, 0, 1, 0, 0, 3, 2, 1]",0.46333071738481524,0.45541745,9,0.00791326314210894,0.00791326314210894
"[1, 0, 1, 0, 0, 3, 0, 1]",0.5396263134479523,0.6597213,9,-0.12009500145912166,0.12009500145912166
"[1, 0, 1, 0, 0, 3, 0, 1]",0.5396263134479523,0.6597213,9,-0.12009500145912166,0.12009500145912166
"[1, 0, 1, 0, 0, 3, 0, 1]",0.5396263134479523,0.6597213,9,-0.12009500145912166,0.12009500145912166
[2 0 1 0 0 3 2 1],0,0.39573154,9,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 2, 3, 2, 1]",0.40031925946474073,0.400387,9,-6.772965192797242e-05,6.772965192797242e-05
"[2, 0, 1, 0, 2, 3, 3, 1]",0.40041929602622983,0.37383014,9,0.026589156389236424,0.026589156389236424
"[2, 0, 1, 0, 2, 3, 3, 1]",0.40041929602622983,0.37383014,9,0.026589156389236424,0.026589156389236424
"[2, 0, 1, 0, 2, 3, 3, 1]",0.40041929602622983,0.37383014,9,0.026589156389236424,0.026589156389236424
"[2, 0, 1, 0, 2, 1, 3, 1]",0.4023726415634155,0.33255047,9,0.06982217550277708,0.06982217550277708
[2 0 1 0 0 3 2 1],0,0.39573154,9,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 2, 3, 2, 1]",0.40031925946474073,0.400387,9,-6.772965192797242e-05,6.772965192797242e-05
"[2, 0, 1, 2, 2, 3, 2, 1]",0.43082183599472046,0.39656186,9,0.03425997495651245,0.03425997495651245
"[2, 0, 1, 2, 2, 3, 2, 3]",0.44400655567646025,0.39656186,9,0.04744469463825224,0.04744469463825224
"[2, 0, 1, 2, 2, 3, 2, 3]",0.44400655567646025,0.39656186,9,0.04744469463825224,0.04744469463825224
"[2, 0, 1, 2, 2, 3, 2, 3]",0.44400655567646025,0.39656186,9,0.04744469463825224,0.04744469463825224
[2 0 1 0 0 3 2 1],0,0.39573154,9,-0.39573153853416443,0.39573153853416443
"[2, 1, 1, 0, 0, 3, 2, 1]",0.3757857084274292,0.3757857,9,0.0,0.0
"[2, 2, 1, 0, 0, 3, 2, 1]",0.38476133197546003,0.33496642,9,0.049794910848140694,0.049794910848140694
"[2, 2, 0, 0, 0, 3, 2, 1]",0.4131490051746368,0.36262453,9,0.05052447915077207,0.05052447915077207
"[2, 2, 0, 2, 0, 3, 2, 1]",0.43247400999069213,0.49954975,9,-0.06707573652267457,0.06707573652267457
"[2, 2, 2, 2, 0, 3, 2, 1]",0.4378263461589813,0.56330943,9,-0.1254830849170685,0.1254830849170685
[2 0 1 0 0 3 2 1],0,0.39573154,9,-0.39573153853416443,0.39573153853416443
"[2, 0, 3, 0, 0, 3, 2, 1]",0.70529670804739,0.7167327,9,-0.011435972750186929,0.011435972750186929
"[2, 0, 3, 0, 0, 3, 2, 3]",0.7167326807975769,0.7167327,9,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 3]",0.7167326807975769,0.7167327,9,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 3]",0.7167326807975769,0.7167327,9,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 3]",0.7167326807975769,0.7167327,9,0.0,0.0
[2 0 1 0 0 3 2 1],0,0.39573154,9,-0.39573153853416443,0.39573153853416443
"[2, 3, 1, 0, 0, 3, 2, 1]",0.38476133197546003,0.44830042,9,-0.06353908926248553,0.06353908926248553
"[2, 3, 1, 0, 0, 3, 2, 3]",0.4002989414334297,0.44830042,9,-0.048001479804515856,0.048001479804515856
"[1, 3, 1, 0, 0, 3, 2, 3]",0.47457220911979675,0.529874,9,-0.05530181765556336,0.05530181765556336
"[1, 3, 1, 0, 0, 3, 1, 3]",0.47471053689718246,0.53933775,9,-0.0646272173523903,0.0646272173523903
"[1, 3, 0, 0, 0, 3, 1, 3]",0.47555436700582504,0.51865643,9,-0.04310206562280655,0.04310206562280655
[2 0 1 0 0 3 2 1],0,0.39573154,9,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 3, 1]",0.4003424644470215,0.40034246,9,0.0,0.0
"[2, 0, 1, 0, 0, 3, 3, 0]",0.402395544052124,0.40034246,9,0.002053079605102537,0.002053079605102537
"[2, 0, 1, 0, 0, 0, 3, 0]",0.40630401611328126,0.44967484,9,-0.043370828628540026,0.043370828628540026
"[2, 0, 2, 0, 0, 0, 3, 0]",0.45366625368595126,0.4922492,9,-0.03858293712139127,0.03858293712139127
"[2, 0, 2, 0, 0, 0, 3, 0]",0.45366625368595126,0.4922492,9,-0.03858293712139127,0.03858293712139127
[2 0 1 0 0 3 2 1],0,0.39573154,9,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 3, 1]",0.4003424644470215,0.40034246,9,0.0,0.0
"[2, 0, 0, 0, 0, 3, 3, 1]",0.4227039623260498,0.38663363,9,0.036070327758789045,0.036070327758789045
"[2, 0, 0, 0, 0, 3, 3, 1]",0.4227039623260498,0.38663363,9,0.036070327758789045,0.036070327758789045
"[2, 0, 0, 0, 0, 3, 3, 2]",0.4247570419311523,0.38663363,9,0.03812340736389158,0.03812340736389158
"[2, 0, 0, 0, 0, 2, 3, 2]",0.42892738699913024,0.39500082,9,0.03392657160758972,0.03392657160758972
[2 0 1 0 0 3 2 1],0,0.39573154,10,-0.39573153853416443,0.39573153853416443
"[3, 0, 1, 0, 0, 3, 2, 1]",0.5009580111503601,0.5067961,10,-0.005838110446929945,0.005838110446929945
"[3, 0, 1, 0, 0, 3, 1, 1]",0.5120798182487488,0.6430827,10,-0.13100286006927486,0.13100286006927486
"[3, 0, 3, 0, 0, 3, 1, 1]",0.7119638359546662,0.86363286,10,-0.15166902184486386,0.15166902184486386
"[3, 0, 3, 0, 0, 3, 1, 1]",0.7119638359546662,0.86363286,10,-0.15166902184486386,0.15166902184486386
"[3, 0, 3, 0, 0, 3, 0, 1]",0.7138821125030518,0.8878861,10,-0.17400399446487425,0.17400399446487425
[2 0 1 0 0 3 2 1],0,0.39573154,10,-0.39573153853416443,0.39573153853416443
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,10,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,10,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,10,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,10,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,10,0.0,0.0
[2 0 1 0 0 3 2 1],0,0.39573154,10,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 2, 3]",0.4004178681969643,0.39573154,10,0.00468632966279986,0.00468632966279986
"[2, 0, 1, 0, 0, 3, 2, 0]",0.4200402310490608,0.39573154,10,0.02430869251489637,0.02430869251489637
"[2, 0, 1, 0, 0, 3, 2, 0]",0.4200402310490608,0.39573154,10,0.02430869251489637,0.02430869251489637
"[2, 0, 1, 0, 0, 3, 2, 0]",0.4200402310490608,0.39573154,10,0.02430869251489637,0.02430869251489637
"[2, 0, 0, 0, 0, 3, 2, 0]",0.42077998131513594,0.4246223,10,-0.003842315971851362,0.003842315971851362
[2 0 1 0 0 3 2 1],0,0.39573154,10,-0.39573153853416443,0.39573153853416443
"[2, 2, 1, 0, 0, 3, 2, 1]",0.35834641218185426,0.33496642,10,0.02337999105453492,0.02337999105453492
"[2, 2, 1, 0, 0, 3, 0, 1]",0.3919389024376869,0.5266927,10,-0.1347537860274315,0.1347537860274315
"[2, 2, 1, 0, 0, 3, 0, 1]",0.3919389024376869,0.5266927,10,-0.1347537860274315,0.1347537860274315
"[2, 3, 1, 0, 0, 3, 0, 1]",0.46148890137672427,0.6469117,10,-0.1854227793216705,0.1854227793216705
"[2, 3, 1, 0, 0, 0, 0, 1]",0.46605137676000596,0.48047352,10,-0.014422141611576067,0.014422141611576067
[2 0 1 0 0 3 2 1],0,0.39573154,10,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 3, 1]",0.39873237878084183,0.40034246,10,-0.0016100856661796503,0.0016100856661796503
"[2, 0, 1, 0, 0, 3, 3, 1]",0.39873237878084183,0.40034246,10,-0.0016100856661796503,0.0016100856661796503
"[2, 0, 1, 0, 0, 3, 3, 1]",0.39873237878084183,0.40034246,10,-0.0016100856661796503,0.0016100856661796503
"[2, 0, 1, 0, 0, 3, 3, 1]",0.39873237878084183,0.40034246,10,-0.0016100856661796503,0.0016100856661796503
"[2, 0, 1, 1, 0, 3, 3, 1]",0.43820612877607346,0.38709527,10,0.05111085623502731,0.05111085623502731
[2 0 1 0 0 3 2 1],0,0.39573154,10,-0.39573153853416443,0.39573153853416443
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,10,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,10,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,10,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,10,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,10,0.0,0.0
[2 0 1 0 0 3 2 1],0,0.39573154,10,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 0, 2, 1]",0.41962881267070773,0.40146703,10,0.01816178739070895,0.01816178739070895
"[2, 0, 1, 0, 0, 0, 2, 1]",0.41962881267070773,0.40146703,10,0.01816178739070895,0.01816178739070895
"[2, 0, 1, 3, 0, 0, 2, 1]",0.43083519488573074,0.37754983,10,0.05328536778688431,0.05328536778688431
"[2, 0, 1, 3, 0, 0, 2, 0]",0.46727113544940946,0.37754983,10,0.08972130835056302,0.08972130835056302
"[2, 3, 1, 3, 0, 0, 2, 0]",0.4691020554304123,0.4762692,10,-0.007167130112648024,0.007167130112648024
[2 0 1 0 0 3 2 1],0,0.39573154,10,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 2, 0, 3, 2, 1]",0.423240405023098,0.43082184,10,-0.007581430971622449,0.007581430971622449
"[2, 0, 1, 2, 0, 3, 2, 1]",0.423240405023098,0.43082184,10,-0.007581430971622449,0.007581430971622449
"[2, 0, 1, 2, 0, 3, 2, 0]",0.4502677071094513,0.43082184,10,0.01944587111473084,0.01944587111473084
"[2, 0, 1, 2, 0, 3, 2, 0]",0.4502677071094513,0.43082184,10,0.01944587111473084,0.01944587111473084
"[2, 0, 1, 2, 0, 3, 2, 0]",0.4502677071094513,0.43082184,10,0.01944587111473084,0.01944587111473084
[2 0 1 0 0 3 2 1],0,0.39573154,10,-0.39573153853416443,0.39573153853416443
"[2, 1, 1, 0, 0, 3, 2, 1]",0.38339863568544386,0.3757857,10,0.007612927258014657,0.007612927258014657
"[2, 1, 1, 0, 0, 0, 2, 1]",0.4130833300948143,0.36452174,10,0.048561588227748864,0.048561588227748864
"[2, 1, 1, 0, 0, 0, 0, 1]",0.43973092377185824,0.39841747,10,0.04131345093250277,0.04131345093250277
"[0, 1, 1, 0, 0, 0, 0, 1]",0.6348111867904663,0.5226991,10,0.11211206912994387,0.11211206912994387
"[0, 1, 1, 0, 0, 0, 0, 1]",0.6348111867904663,0.5226991,10,0.11211206912994387,0.11211206912994387
[2 0 1 0 0 3 2 1],0,0.39573154,10,-0.39573153853416443,0.39573153853416443
"[3, 0, 1, 0, 0, 3, 2, 1]",0.5009580111503601,0.5067961,10,-0.005838110446929945,0.005838110446929945
"[3, 0, 1, 0, 0, 3, 2, 1]",0.5009580111503601,0.5067961,10,-0.005838110446929945,0.005838110446929945
"[3, 2, 1, 0, 0, 3, 2, 1]",0.5020229542255401,0.4141549,10,0.08786806702613825,0.08786806702613825
"[3, 2, 3, 0, 0, 3, 2, 1]",0.7099783241748809,0.48850697,10,0.22147135138511653,0.22147135138511653
"[3, 2, 3, 0, 0, 3, 2, 1]",0.7099783241748809,0.48850697,10,0.22147135138511653,0.22147135138511653
[2 0 1 0 0 3 2 1],0,0.39573154,11,-0.39573153853416443,0.39573153853416443
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,11,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,11,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,11,0.0,0.0
"[2, 0, 3, 0, 0, 3, 2, 1]",0.7167326807975769,0.7167327,11,0.0,0.0
"[0, 0, 3, 0, 0, 3, 2, 1]",0.725801762342453,0.6060634,11,0.1197383368015289,0.1197383368015289
[2 0 1 0 0 3 2 1],0,0.39573154,11,-0.39573153853416443,0.39573153853416443
"[2, 0, 0, 0, 0, 3, 2, 1]",0.4787427881360054,0.4246223,11,0.0541204908490181,0.0541204908490181
"[2, 0, 0, 0, 0, 3, 3, 1]",0.49164647042751314,0.38663363,11,0.1050128358602524,0.1050128358602524
"[2, 0, 0, 0, 0, 3, 3, 1]",0.49164647042751314,0.38663363,11,0.1050128358602524,0.1050128358602524
"[2, 0, 0, 0, 0, 1, 3, 1]",0.4916914528608322,0.40099478,11,0.09069667518138885,0.09069667518138885
"[2, 0, 0, 0, 0, 1, 3, 1]",0.4916914528608322,0.40099478,11,0.09069667518138885,0.09069667518138885
[2 0 1 0 0 3 2 1],0,0.39573154,11,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 0, 2, 1]",0.3989275687932968,0.40146703,11,-0.002539456486701952,0.002539456486701952
"[2, 0, 1, 0, 0, 0, 2, 1]",0.3989275687932968,0.40146703,11,-0.002539456486701952,0.002539456486701952
"[2, 0, 1, 0, 0, 0, 0, 1]",0.4636057412624359,0.422414,11,0.041191736459732065,0.041191736459732065
"[2, 0, 1, 0, 0, 0, 0, 1]",0.4636057412624359,0.422414,11,0.041191736459732065,0.041191736459732065
"[2, 0, 1, 0, 0, 2, 0, 1]",0.49800452947616575,0.52205217,11,-0.024047639369964624,0.024047639369964624
[2 0 1 0 0 3 2 1],0,0.39573154,11,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 1, 1]",0.4668532681465149,0.53197634,11,-0.06512307405471801,0.06512307405471801
"[2, 0, 0, 0, 0, 3, 1, 1]",0.5441343623399735,0.45287368,11,0.09126068532466891,0.09126068532466891
"[2, 0, 0, 2, 0, 3, 1, 1]",0.552286716401577,0.7758856,11,-0.22359886556863784,0.22359886556863784
"[2, 0, 0, 2, 0, 3, 1, 1]",0.552286716401577,0.7758856,11,-0.22359886556863784,0.22359886556863784
"[2, 0, 0, 2, 0, 3, 1, 1]",0.552286716401577,0.7758856,11,-0.22359886556863784,0.22359886556863784
[2 0 1 0 0 3 2 1],0,0.39573154,11,-0.39573153853416443,0.39573153853416443
"[2, 0, 2, 0, 0, 3, 2, 1]",0.4715200984477997,0.44253397,11,0.028986128568649294,0.028986128568649294
"[2, 0, 2, 0, 0, 3, 2, 1]",0.4715200984477997,0.44253397,11,0.028986128568649294,0.028986128568649294
"[2, 0, 2, 0, 0, 3, 3, 1]",0.48577320128679274,0.46008652,11,0.025686676800250996,0.025686676800250996
"[2, 0, 2, 2, 0, 3, 3, 1]",0.5014517015218735,0.56828517,11,-0.06683346569538118,0.06683346569538118
"[2, 0, 2, 2, 0, 3, 3, 1]",0.5014517015218735,0.56828517,11,-0.06683346569538118,0.06683346569538118
[2 0 1 0 0 3 2 1],0,0.39573154,11,-0.39573153853416443,0.39573153853416443
"[2, 3, 1, 0, 0, 3, 2, 1]",0.4593594411015511,0.44830042,11,0.011059019863605524,0.011059019863605524
"[2, 3, 1, 0, 0, 3, 0, 1]",0.589370208978653,0.6469117,11,-0.05754147171974178,0.05754147171974178
"[2, 3, 1, 0, 0, 3, 0, 1]",0.589370208978653,0.6469117,11,-0.05754147171974178,0.05754147171974178
"[2, 3, 1, 1, 0, 3, 0, 1]",0.5915732884407043,0.49720502,11,0.09436826944351195,0.09436826944351195
"[2, 3, 3, 1, 0, 3, 0, 1]",0.6811242139339447,0.58757097,11,0.09355324864387515,0.09355324864387515
[2 0 1 0 0 3 2 1],0,0.39573154,11,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 2, 3, 2, 1]",0.39573153853416443,0.400387,11,-0.0046554505825042725,0.0046554505825042725
"[2, 0, 1, 0, 2, 0, 2, 1]",0.3989275687932968,0.40758038,11,-0.008652806878089891,0.008652806878089891
"[3, 0, 1, 0, 2, 0, 2, 1]",0.5056545162200927,0.48266673,11,0.022987785339355415,0.022987785339355415
"[3, 0, 1, 0, 2, 0, 2, 1]",0.5056545162200927,0.48266673,11,0.022987785339355415,0.022987785339355415
"[3, 0, 1, 0, 2, 0, 2, 1]",0.5056545162200927,0.48266673,11,0.022987785339355415,0.022987785339355415
[2 0 1 0 0 3 2 1],0,0.39573154,11,-0.39573153853416443,0.39573153853416443
"[2, 0, 2, 0, 0, 3, 2, 1]",0.4715200984477997,0.44253397,11,0.028986128568649294,0.028986128568649294
"[2, 0, 0, 0, 0, 3, 2, 1]",0.4787427881360054,0.4246223,11,0.0541204908490181,0.0541204908490181
"[2, 0, 0, 0, 0, 3, 2, 1]",0.4787427881360054,0.4246223,11,0.0541204908490181,0.0541204908490181
"[2, 0, 0, 0, 0, 3, 2, 1]",0.4787427881360054,0.4246223,11,0.0541204908490181,0.0541204908490181
"[2, 0, 0, 0, 0, 2, 2, 1]",0.47937369167804716,0.43527752,11,0.044096170067787155,0.044096170067787155
[2 0 1 0 0 3 2 1],0,0.39573154,11,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 2, 0]",0.39637134909629823,0.39573154,11,0.0006398105621338024,0.0006398105621338024
"[2, 0, 2, 0, 0, 3, 2, 0]",0.4721599090099335,0.44253397,11,0.029625939130783097,0.029625939130783097
"[2, 0, 0, 0, 0, 3, 2, 0]",0.4796715062856674,0.4246223,11,0.0550492089986801,0.0550492089986801
"[2, 0, 0, 0, 0, 3, 2, 0]",0.4796715062856674,0.4246223,11,0.0550492089986801,0.0550492089986801
"[2, 0, 0, 0, 0, 3, 2, 0]",0.4796715062856674,0.4246223,11,0.0550492089986801,0.0550492089986801
[2 0 1 0 0 3 2 1],0,0.39573154,11,-0.39573153853416443,0.39573153853416443
"[2, 1, 1, 0, 0, 3, 2, 1]",0.3762864139676094,0.3757857,11,0.0005007055401802241,0.0005007055401802241
"[2, 3, 1, 0, 0, 3, 2, 1]",0.4593594411015511,0.44830042,11,0.011059019863605524,0.011059019863605524
"[2, 3, 3, 0, 0, 3, 2, 1]",0.6300069117546081,0.47817427,11,0.15183264255523676,0.15183264255523676
"[2, 3, 3, 0, 0, 3, 2, 1]",0.6300069117546081,0.47817427,11,0.15183264255523676,0.15183264255523676
"[2, 3, 3, 0, 0, 3, 2, 1]",0.6300069117546081,0.47817427,11,0.15183264255523676,0.15183264255523676
[2 0 1 0 0 3 2 1],0,0.39573154,12,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 1, 2, 1]",0.39861817508935926,0.37548333,12,0.02313484102487562,0.02313484102487562
"[2, 2, 1, 0, 0, 1, 2, 1]",0.4088562369346619,0.31460896,12,0.09424727559089663,0.09424727559089663
"[2, 2, 1, 0, 3, 1, 2, 1]",0.41310546934604647,0.4037485,12,0.009356957077980066,0.009356957077980066
"[2, 2, 0, 0, 3, 1, 2, 1]",0.4337034571170807,0.50585395,12,-0.07215049386024475,0.07215049386024475
"[2, 2, 0, 0, 3, 1, 2, 1]",0.4337034571170807,0.50585395,12,-0.07215049386024475,0.07215049386024475
[2 0 1 0 0 3 2 1],0,0.39573154,12,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 1, 0, 3, 2, 1]",0.45325846076011655,0.41849995,12,0.034758514165878274,0.034758514165878274
"[2, 0, 1, 1, 0, 3, 2, 0]",0.45383627593517306,0.41849995,12,0.03533632934093478,0.03533632934093478
"[2, 0, 1, 1, 0, 1, 2, 0]",0.45609200894832613,0.34226632,12,0.11382568776607516,0.11382568776607516
"[2, 0, 1, 1, 0, 1, 2, 0]",0.45609200894832613,0.34226632,12,0.11382568776607516,0.11382568776607516
"[2, 0, 0, 1, 0, 1, 2, 0]",0.4911996531486511,0.38415897,12,0.10704068422317503,0.10704068422317503
[2 0 1 0 0 3 2 1],0,0.39573154,12,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 1, 3, 2, 1]",0.40069869041442874,0.55410695,12,-0.15340826034545896,0.15340826034545896
"[2, 0, 1, 0, 1, 3, 2, 1]",0.40069869041442874,0.55410695,12,-0.15340826034545896,0.15340826034545896
"[2, 2, 1, 0, 1, 3, 2, 1]",0.4116621181368828,0.27913982,12,0.13252230137586596,0.13252230137586596
"[2, 2, 1, 0, 1, 3, 2, 1]",0.4116621181368828,0.27913982,12,0.13252230137586596,0.13252230137586596
"[2, 2, 1, 0, 1, 3, 3, 1]",0.43737740635871886,0.25017524,12,0.1872021687030792,0.1872021687030792
[2 0 1 0 0 3 2 1],0,0.39573154,12,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 2, 2, 1]",0.42307449340820313,0.46860206,12,-0.04552756786346435,0.04552756786346435
"[2, 0, 2, 0, 0, 2, 2, 1]",0.45080341696739196,0.57523745,12,-0.12443403601646424,0.12443403601646424
"[2, 3, 2, 0, 0, 2, 2, 1]",0.46452510476112363,0.46380132,12,0.0007237803936004372,0.0007237803936004372
"[2, 3, 2, 0, 0, 2, 2, 1]",0.46452510476112363,0.46380132,12,0.0007237803936004372,0.0007237803936004372
"[0, 3, 2, 0, 0, 2, 2, 1]",0.47477384865283967,0.5116339,12,-0.036860024333000174,0.036860024333000174
[2 0 1 0 0 3 2 1],0,0.39573154,12,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 1, 3, 2, 1]",0.40069869041442874,0.55410695,12,-0.15340826034545896,0.15340826034545896
"[2, 0, 1, 0, 1, 3, 1, 1]",0.5314327311515809,0.53894585,12,-0.00751312255859371,0.00751312255859371
"[2, 0, 3, 0, 1, 3, 1, 1]",0.712779538333416,0.93707716,12,-0.22429762631654737,0.22429762631654737
"[2, 0, 3, 0, 1, 3, 1, 1]",0.712779538333416,0.93707716,12,-0.22429762631654737,0.22429762631654737
"[2, 0, 3, 0, 1, 3, 1, 1]",0.712779538333416,0.93707716,12,-0.22429762631654737,0.22429762631654737
[2 0 1 0 0 3 2 1],0,0.39573154,12,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 2, 3]",0.3960204461216927,0.39573154,12,0.0002889075875282532,0.0002889075875282532
"[2, 0, 1, 2, 0, 3, 2, 3]",0.6319826796650887,0.43082184,12,0.20116084367036824,0.20116084367036824
"[2, 0, 1, 2, 0, 1, 2, 3]",0.632212099134922,0.30612728,12,0.3260848191380501,0.3260848191380501
"[2, 0, 1, 2, 2, 1, 2, 3]",0.6332860267162324,0.28459123,12,0.34869479894638067,0.34869479894638067
"[2, 0, 1, 2, 2, 1, 2, 3]",0.6332860267162324,0.28459123,12,0.34869479894638067,0.34869479894638067
[2 0 1 0 0 3 2 1],0,0.39573154,12,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 0, 2, 1]",0.4019361436367035,0.40146703,12,0.0004691183567047119,0.0004691183567047119
"[2, 0, 3, 0, 0, 0, 2, 1]",0.7104885011911393,0.6714277,12,0.0390607744455338,0.0390607744455338
"[2, 0, 3, 0, 0, 0, 2, 1]",0.7104885011911393,0.6714277,12,0.0390607744455338,0.0390607744455338
"[2, 0, 3, 0, 0, 0, 2, 1]",0.7104885011911393,0.6714277,12,0.0390607744455338,0.0390607744455338
"[2, 0, 3, 0, 0, 0, 2, 1]",0.7104885011911393,0.6714277,12,0.0390607744455338,0.0390607744455338
[2 0 1 0 0 3 2 1],0,0.39573154,12,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 3, 0, 3, 2, 1]",0.45306560277938845,0.42097783,12,0.032087771892547634,0.032087771892547634
"[2, 0, 1, 3, 2, 3, 2, 1]",0.46065599411726,0.3445729,12,0.11608309239149095,0.11608309239149095
"[1, 0, 1, 3, 2, 3, 2, 1]",0.48648859560489655,0.4032725,12,0.08321608603000641,0.08321608603000641
"[1, 0, 1, 2, 2, 3, 2, 1]",0.6355663639307022,0.40194863,12,0.23361773312091827,0.23361773312091827
"[1, 0, 1, 2, 2, 1, 2, 1]",0.6355771642923355,0.35403252,12,0.2815446478128433,0.2815446478128433
[2 0 1 0 0 3 2 1],0,0.39573154,12,-0.39573153853416443,0.39573153853416443
"[3, 0, 1, 0, 0, 3, 2, 1]",0.47484256356954574,0.5067961,12,-0.0319535580277443,0.0319535580277443
"[3, 0, 1, 3, 0, 3, 2, 1]",0.5087172934412956,0.56234735,12,-0.053630059063434654,0.053630059063434654
"[3, 0, 1, 3, 0, 3, 2, 1]",0.5087172934412956,0.56234735,12,-0.053630059063434654,0.053630059063434654
"[3, 0, 1, 2, 0, 3, 2, 1]",0.6354864224791527,0.50858235,12,0.1269040688872337,0.1269040688872337
"[3, 0, 1, 2, 0, 3, 2, 1]",0.6354864224791527,0.50858235,12,0.1269040688872337,0.1269040688872337
[2 0 1 0 0 3 2 1],0,0.39573154,12,-0.39573153853416443,0.39573153853416443
